命令语法不正确。
INFO - 11/24/25 21:08:51 - 0:00:00 - ============ Initialized logger ============
INFO - 11/24/25 21:08:51 - 0:00:00 - The experiment will be stored in C:\Users\paichichi\Documents\data\mmkg\dump/1124-IJCAI_MEAformer_sf_0_500-1000-IL\MEAformer_FBDB15K_0.2_v1_norm_0.2
                                     
INFO - 11/24/25 21:08:51 - 0:00:00 - Running command: python main.py --gpu 0 --eval_epoch 50 --only_test 0 --model_name MEAformer --data_choice FBDB15K --data_split norm --data_rate '0.2' --epoch 1000 --lr '5e-4' --hidden_units '300,300,300' --save_model 0 --batch_size 3500 --semi_learn_step 5 --csls --csls_k 3 --random_seed 42 --exp_name 'IJCAI_MEAformer_sf_0_500-1000-IL' --exp_id 'v1_norm_0.2' --workers 12 --dist 0 --accumulation_steps 1 --scheduler cos --attr_dim 300 --img_dim 300 --name_dim 300 --char_dim 300 --hidden_size 300 --tau '0.1' --structure_encoder gat --num_attention_heads 1 --num_hidden_layers 1 --use_surface 0 --use_intermediate 1 --il --il_start 500 --enable_sota
C:\Users\paichichi\Documents\GitHub\MEAformer\main.py:44: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = GradScaler()
INFO - 11/24/25 21:08:53 - 0:00:01 - 94.56% entities have images
INFO - 11/24/25 21:08:53 - 0:00:01 - image feature shape:(27793, 4096)
INFO - 11/24/25 21:08:53 - 0:00:01 - #left entity : 14951, #right entity: 12842
INFO - 11/24/25 21:08:53 - 0:00:01 - #left entity not in train set: 12382, #right entity not in train set: 10273
INFO - 11/24/25 21:08:54 - 0:00:03 - relation feature shape:(27793, 1000)
INFO - 11/24/25 21:08:54 - 0:00:03 - attribute feature shape:(27793, 341)
INFO - 11/24/25 21:08:54 - 0:00:03 - -----dataset summary-----
INFO - 11/24/25 21:08:54 - 0:00:03 - dataset:		 C:\Users\paichichi\Documents\data\mmkg\FBDB15K\norm
INFO - 11/24/25 21:08:54 - 0:00:03 - triple num:	 691241
INFO - 11/24/25 21:08:54 - 0:00:03 - entity num:	 27793
INFO - 11/24/25 21:08:54 - 0:00:03 - relation num:	 1624
INFO - 11/24/25 21:08:54 - 0:00:03 - train ill num:	 2569 	 test ill num:	 10277
INFO - 11/24/25 21:08:54 - 0:00:03 - -------------------------
C:\Users\paichichi\Documents\GitHub\MEAformer\src\utils.py:237: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\torch\csrc\utils\tensor_new.cpp:653.)
  return torch.sparse.FloatTensor(indices, values, shape)
INFO - 11/24/25 21:08:55 - 0:00:04 - Random init...
INFO - 11/24/25 21:08:55 - 0:00:04 - total params num: 10576806
INFO - 11/24/25 21:08:55 - 0:00:04 - warmup_steps: 75
INFO - 11/24/25 21:08:55 - 0:00:04 - total_steps: 500
INFO - 11/24/25 21:08:55 - 0:00:04 - weight_decay: 0.0005
loading raw data...
27793
getting a sparse tensor r_adj...
  0%|          | 0/1000 [00:00<?, ?it/s]
Train | Ep [571/1000] Step [96/1500] LR [0.00004] Loss 54.88515 :  57%|█████▋    | 571/1000 [06:54<07:14,  1.01s/it]
Train | Ep [571/1000] Step [96/1500] LR [0.00004] Loss 54.88515 :  57%|█████▋    | 572/1000 [06:54<07:06,  1.00it/s]
Train | Ep [572/1000] Step [98/1500] LR [0.00004] Loss 54.09435 :  57%|█████▋    | 572/1000 [06:55<07:06,  1.00it/s]
Train | Ep [572/1000] Step [98/1500] LR [0.00004] Loss 54.09435 :  57%|█████▋    | 573/1000 [06:55<07:02,  1.01it/s]
Train | Ep [573/1000] Step [100/1500] LR [0.00004] Loss 54.50888 :  57%|█████▋    | 573/1000 [06:56<07:02,  1.01it/s]
Train | Ep [573/1000] Step [100/1500] LR [0.00004] Loss 54.50888 :  57%|█████▋    | 574/1000 [06:56<06:58,  1.02it/s]INFO - 11/24/25 21:15:52 - 0:07:01 - [epoch 574] #links in candidate set: 733


Train | Ep [574/1000] Step [102/1500] LR [0.00004] Loss 53.83659 :  57%|█████▋    | 574/1000 [06:57<06:58,  1.02it/s]
Train | Ep [574/1000] Step [102/1500] LR [0.00004] Loss 53.83659 :  57%|█████▊    | 575/1000 [06:57<07:12,  1.02s/it]
Train | Ep [575/1000] Step [104/1500] LR [0.00005] Loss 53.41347 :  57%|█████▊    | 575/1000 [06:58<07:12,  1.02s/it]
Train | Ep [575/1000] Step [104/1500] LR [0.00005] Loss 53.41347 :  58%|█████▊    | 576/1000 [06:58<07:04,  1.00s/it]
Train | Ep [576/1000] Step [106/1500] LR [0.00005] Loss 53.75889 :  58%|█████▊    | 576/1000 [06:59<07:04,  1.00s/it]
Train | Ep [576/1000] Step [106/1500] LR [0.00005] Loss 53.75889 :  58%|█████▊    | 577/1000 [06:59<06:58,  1.01it/s]
Train | Ep [577/1000] Step [108/1500] LR [0.00005] Loss 53.39416 :  58%|█████▊    | 577/1000 [07:00<06:58,  1.01it/s]
Train | Ep [577/1000] Step [108/1500] LR [0.00005] Loss 53.39416 :  58%|█████▊    | 578/1000 [07:00<06:53,  1.02it/s]
Train | Ep [578/1000] Step [110/1500] LR [0.00005] Loss 53.25529 :  58%|█████▊    | 578/1000 [07:01<06:53,  1.02it/s]
Train | Ep [578/1000] Step [110/1500] LR [0.00005] Loss 53.25529 :  58%|█████▊    | 579/1000 [07:01<06:50,  1.03it/s]
Train | Ep [579/1000] Step [112/1500] LR [0.00005] Loss 53.11100 :  58%|█████▊    | 579/1000 [07:02<06:50,  1.03it/s]
Train | Ep [579/1000] Step [112/1500] LR [0.00005] Loss 53.11100 :  58%|█████▊    | 580/1000 [07:02<07:00,  1.00s/it]
Train | Ep [580/1000] Step [114/1500] LR [0.00005] Loss 52.97329 :  58%|█████▊    | 580/1000 [07:03<07:00,  1.00s/it]
Train | Ep [580/1000] Step [114/1500] LR [0.00005] Loss 52.97329 :  58%|█████▊    | 581/1000 [07:03<06:55,  1.01it/s]
Train | Ep [581/1000] Step [116/1500] LR [0.00005] Loss 52.65692 :  58%|█████▊    | 581/1000 [07:04<06:55,  1.01it/s]
Train | Ep [581/1000] Step [116/1500] LR [0.00005] Loss 52.65692 :  58%|█████▊    | 582/1000 [07:04<06:50,  1.02it/s]
Train | Ep [582/1000] Step [118/1500] LR [0.00005] Loss 52.49559 :  58%|█████▊    | 582/1000 [07:05<06:50,  1.02it/s]
Train | Ep [582/1000] Step [118/1500] LR [0.00005] Loss 52.49559 :  58%|█████▊    | 583/1000 [07:05<06:48,  1.02it/s]
Train | Ep [583/1000] Step [120/1500] LR [0.00005] Loss 52.59004 :  58%|█████▊    | 583/1000 [07:06<06:48,  1.02it/s]
Train | Ep [583/1000] Step [120/1500] LR [0.00005] Loss 52.59004 :  58%|█████▊    | 584/1000 [07:06<06:56,  1.00s/it]
Train | Ep [584/1000] Step [122/1500] LR [0.00005] Loss 52.32185 :  58%|█████▊    | 584/1000 [07:07<06:56,  1.00s/it]
Train | Ep [584/1000] Step [122/1500] LR [0.00005] Loss 52.32185 :  58%|█████▊    | 585/1000 [07:07<07:10,  1.04s/it]
Train | Ep [585/1000] Step [124/1500] LR [0.00005] Loss 52.11033 :  58%|█████▊    | 585/1000 [07:08<07:10,  1.04s/it]
Train | Ep [585/1000] Step [124/1500] LR [0.00005] Loss 52.11033 :  59%|█████▊    | 586/1000 [07:08<07:00,  1.02s/it]
Train | Ep [586/1000] Step [126/1500] LR [0.00006] Loss 52.28702 :  59%|█████▊    | 586/1000 [07:09<07:00,  1.02s/it]
Train | Ep [586/1000] Step [126/1500] LR [0.00006] Loss 52.28702 :  59%|█████▊    | 587/1000 [07:09<06:54,  1.00s/it]
Train | Ep [587/1000] Step [128/1500] LR [0.00006] Loss 51.76638 :  59%|█████▊    | 587/1000 [07:10<06:54,  1.00s/it]
Train | Ep [587/1000] Step [128/1500] LR [0.00006] Loss 51.76638 :  59%|█████▉    | 588/1000 [07:10<06:48,  1.01it/s]
Train | Ep [588/1000] Step [130/1500] LR [0.00006] Loss 51.87584 :  59%|█████▉    | 588/1000 [07:11<06:48,  1.01it/s]
Train | Ep [588/1000] Step [130/1500] LR [0.00006] Loss 51.87584 :  59%|█████▉    | 589/1000 [07:11<06:49,  1.00it/s]
Train | Ep [589/1000] Step [132/1500] LR [0.00006] Loss 51.65487 :  59%|█████▉    | 589/1000 [07:12<06:49,  1.00it/s]
Train | Ep [589/1000] Step [132/1500] LR [0.00006] Loss 51.65487 :  59%|█████▉    | 590/1000 [07:12<07:03,  1.03s/it]
Train | Ep [590/1000] Step [134/1500] LR [0.00006] Loss 51.09730 :  59%|█████▉    | 590/1000 [07:13<07:03,  1.03s/it]
Train | Ep [590/1000] Step [134/1500] LR [0.00006] Loss 51.09730 :  59%|█████▉    | 591/1000 [07:13<06:53,  1.01s/it]
Train | Ep [591/1000] Step [136/1500] LR [0.00006] Loss 51.31712 :  59%|█████▉    | 591/1000 [07:14<06:53,  1.01s/it]
Train | Ep [591/1000] Step [136/1500] LR [0.00006] Loss 51.31712 :  59%|█████▉    | 592/1000 [07:14<06:45,  1.01it/s]
Train | Ep [592/1000] Step [138/1500] LR [0.00006] Loss 51.24252 :  59%|█████▉    | 592/1000 [07:15<06:45,  1.01it/s]
Train | Ep [592/1000] Step [138/1500] LR [0.00006] Loss 51.24252 :  59%|█████▉    | 593/1000 [07:15<06:40,  1.02it/s]
Train | Ep [593/1000] Step [140/1500] LR [0.00006] Loss 51.04218 :  59%|█████▉    | 593/1000 [07:16<06:40,  1.02it/s]
Train | Ep [593/1000] Step [140/1500] LR [0.00006] Loss 51.04218 :  59%|█████▉    | 594/1000 [07:16<06:38,  1.02it/s]
Train | Ep [594/1000] Step [142/1500] LR [0.00006] Loss 50.94470 :  59%|█████▉    | 594/1000 [07:17<06:38,  1.02it/s]
Train | Ep [594/1000] Step [142/1500] LR [0.00006] Loss 50.94470 :  60%|█████▉    | 595/1000 [07:17<06:52,  1.02s/it]
Train | Ep [595/1000] Step [144/1500] LR [0.00006] Loss 50.78045 :  60%|█████▉    | 595/1000 [07:18<06:52,  1.02s/it]
Train | Ep [595/1000] Step [144/1500] LR [0.00006] Loss 50.78045 :  60%|█████▉    | 596/1000 [07:18<06:45,  1.00s/it]
Train | Ep [596/1000] Step [146/1500] LR [0.00006] Loss 50.69006 :  60%|█████▉    | 596/1000 [07:19<06:45,  1.00s/it]
Train | Ep [596/1000] Step [146/1500] LR [0.00006] Loss 50.69006 :  60%|█████▉    | 597/1000 [07:19<06:39,  1.01it/s]
Train | Ep [597/1000] Step [148/1500] LR [0.00007] Loss 50.68762 :  60%|█████▉    | 597/1000 [07:20<06:39,  1.01it/s]
Train | Ep [597/1000] Step [148/1500] LR [0.00007] Loss 50.68762 :  60%|█████▉    | 598/1000 [07:20<06:35,  1.02it/s]
Train | Ep [598/1000] Step [150/1500] LR [0.00007] Loss 50.06913 :  60%|█████▉    | 598/1000 [07:21<06:35,  1.02it/s]
Train | Ep [598/1000] Step [150/1500] LR [0.00007] Loss 50.06913 :  60%|█████▉    | 599/1000 [07:21<06:32,  1.02it/s]INFO - 11/24/25 21:16:17 - 0:07:26 - [epoch 599] #links in candidate set: 961

INFO - 11/24/25 21:16:17 - 0:07:26 - #new_links_select:961

INFO - 11/24/25 21:16:17 - 0:07:26 - train_ill.shape:(5338, 2)

INFO - 11/24/25 21:16:17 - 0:07:26 - #true_links: 753

INFO - 11/24/25 21:16:17 - 0:07:26 - true link ratio: 78.4%

INFO - 11/24/25 21:16:17 - 0:07:26 - #entity not in train set: 9613 (left) 7504 (right)


Train | Ep [599/1000] Step [152/1500] LR [0.00007] Loss 62.14266 :  60%|█████▉    | 599/1000 [07:57<06:32,  1.02it/s]INFO - 11/24/25 21:16:57 - 0:08:05 - Ep 599 | l2r: acc of top [1, 10, 50] = [0.4835 0.7688 0.8796], mr = 69.531, mrr = 0.582, Loss = 62.1427

INFO - 11/24/25 21:16:57 - 0:08:05 - Ep 599 | r2l: acc of top [1, 10, 50] = [0.4826 0.7697 0.8764], mr = 68.943, mrr = 0.582, Loss = 62.1427

INFO - 11/24/25 21:16:57 - 0:08:05 - Best model update in Ep 599: MRR from [0.5227016795952066] --> [0.5816147234423847] ... 


Train | Ep [599/1000] Step [152/1500] LR [0.00007] Loss 62.14266 :  60%|██████    | 600/1000 [08:01<1:23:39, 12.55s/it]
Train | Ep [600/1000] Step [154/1500] LR [0.00007] Loss 61.90703 :  60%|██████    | 600/1000 [08:02<1:23:39, 12.55s/it]
Train | Ep [600/1000] Step [154/1500] LR [0.00007] Loss 61.90703 :  60%|██████    | 601/1000 [08:02<1:00:31,  9.10s/it]
Train | Ep [601/1000] Step [156/1500] LR [0.00007] Loss 61.88852 :  60%|██████    | 601/1000 [08:03<1:00:31,  9.10s/it]
Train | Ep [601/1000] Step [156/1500] LR [0.00007] Loss 61.88852 :  60%|██████    | 602/1000 [08:03<44:20,  6.68s/it]  
Train | Ep [602/1000] Step [158/1500] LR [0.00007] Loss 61.48514 :  60%|██████    | 602/1000 [08:04<44:20,  6.68s/it]
Train | Ep [602/1000] Step [158/1500] LR [0.00007] Loss 61.48514 :  60%|██████    | 603/1000 [08:04<33:01,  4.99s/it]
Train | Ep [603/1000] Step [160/1500] LR [0.00007] Loss 61.07537 :  60%|██████    | 603/1000 [08:05<33:01,  4.99s/it]
Train | Ep [603/1000] Step [160/1500] LR [0.00007] Loss 61.07537 :  60%|██████    | 604/1000 [08:05<25:06,  3.80s/it]
Train | Ep [604/1000] Step [162/1500] LR [0.00007] Loss 61.00686 :  60%|██████    | 604/1000 [08:06<25:06,  3.80s/it]
Train | Ep [604/1000] Step [162/1500] LR [0.00007] Loss 61.00686 :  60%|██████    | 605/1000 [08:06<19:45,  3.00s/it]
Train | Ep [605/1000] Step [164/1500] LR [0.00007] Loss 60.71967 :  60%|██████    | 605/1000 [08:07<19:45,  3.00s/it]
Train | Ep [605/1000] Step [164/1500] LR [0.00007] Loss 60.71967 :  61%|██████    | 606/1000 [08:07<15:52,  2.42s/it]
Train | Ep [606/1000] Step [166/1500] LR [0.00007] Loss 60.54329 :  61%|██████    | 606/1000 [08:08<15:52,  2.42s/it]
Train | Ep [606/1000] Step [166/1500] LR [0.00007] Loss 60.54329 :  61%|██████    | 607/1000 [08:08<13:07,  2.00s/it]
Train | Ep [607/1000] Step [168/1500] LR [0.00007] Loss 60.42376 :  61%|██████    | 607/1000 [08:09<13:07,  2.00s/it]
Train | Ep [607/1000] Step [168/1500] LR [0.00007] Loss 60.42376 :  61%|██████    | 608/1000 [08:09<11:13,  1.72s/it]
Train | Ep [608/1000] Step [170/1500] LR [0.00008] Loss 59.86037 :  61%|██████    | 608/1000 [08:10<11:13,  1.72s/it]
Train | Ep [608/1000] Step [170/1500] LR [0.00008] Loss 59.86037 :  61%|██████    | 609/1000 [08:10<09:54,  1.52s/it]
Train | Ep [609/1000] Step [172/1500] LR [0.00008] Loss 59.79849 :  61%|██████    | 609/1000 [08:11<09:54,  1.52s/it]
Train | Ep [609/1000] Step [172/1500] LR [0.00008] Loss 59.79849 :  61%|██████    | 610/1000 [08:11<09:12,  1.42s/it]
Train | Ep [610/1000] Step [174/1500] LR [0.00008] Loss 59.50272 :  61%|██████    | 610/1000 [08:13<09:12,  1.42s/it]
Train | Ep [610/1000] Step [174/1500] LR [0.00008] Loss 59.50272 :  61%|██████    | 611/1000 [08:13<08:27,  1.31s/it]
Train | Ep [611/1000] Step [176/1500] LR [0.00008] Loss 59.26572 :  61%|██████    | 611/1000 [08:14<08:27,  1.31s/it]
Train | Ep [611/1000] Step [176/1500] LR [0.00008] Loss 59.26572 :  61%|██████    | 612/1000 [08:14<07:55,  1.22s/it]
Train | Ep [612/1000] Step [178/1500] LR [0.00008] Loss 59.10848 :  61%|██████    | 612/1000 [08:15<07:55,  1.22s/it]
Train | Ep [612/1000] Step [178/1500] LR [0.00008] Loss 59.10848 :  61%|██████▏   | 613/1000 [08:15<07:31,  1.17s/it]
Train | Ep [613/1000] Step [180/1500] LR [0.00008] Loss 58.98292 :  61%|██████▏   | 613/1000 [08:16<07:31,  1.17s/it]
Train | Ep [613/1000] Step [180/1500] LR [0.00008] Loss 58.98292 :  61%|██████▏   | 614/1000 [08:16<07:15,  1.13s/it]
Train | Ep [614/1000] Step [182/1500] LR [0.00008] Loss 58.76023 :  61%|██████▏   | 614/1000 [08:17<07:15,  1.13s/it]
Train | Ep [614/1000] Step [182/1500] LR [0.00008] Loss 58.76023 :  62%|██████▏   | 615/1000 [08:17<07:16,  1.13s/it]
Train | Ep [615/1000] Step [184/1500] LR [0.00008] Loss 58.56491 :  62%|██████▏   | 615/1000 [08:18<07:16,  1.13s/it]
Train | Ep [615/1000] Step [184/1500] LR [0.00008] Loss 58.56491 :  62%|██████▏   | 616/1000 [08:18<07:04,  1.10s/it]
Train | Ep [616/1000] Step [186/1500] LR [0.00008] Loss 58.51880 :  62%|██████▏   | 616/1000 [08:19<07:04,  1.10s/it]
Train | Ep [616/1000] Step [186/1500] LR [0.00008] Loss 58.51880 :  62%|██████▏   | 617/1000 [08:19<06:54,  1.08s/it]
Train | Ep [617/1000] Step [188/1500] LR [0.00008] Loss 58.33091 :  62%|██████▏   | 617/1000 [08:20<06:54,  1.08s/it]
Train | Ep [617/1000] Step [188/1500] LR [0.00008] Loss 58.33091 :  62%|██████▏   | 618/1000 [08:20<06:48,  1.07s/it]
Train | Ep [618/1000] Step [190/1500] LR [0.00008] Loss 57.91251 :  62%|██████▏   | 618/1000 [08:21<06:48,  1.07s/it]
Train | Ep [618/1000] Step [190/1500] LR [0.00008] Loss 57.91251 :  62%|██████▏   | 619/1000 [08:21<06:44,  1.06s/it]
Train | Ep [619/1000] Step [192/1500] LR [0.00008] Loss 57.67729 :  62%|██████▏   | 619/1000 [08:22<06:44,  1.06s/it]
Train | Ep [619/1000] Step [192/1500] LR [0.00008] Loss 57.67729 :  62%|██████▏   | 620/1000 [08:22<06:52,  1.09s/it]
Train | Ep [620/1000] Step [194/1500] LR [0.00009] Loss 57.75320 :  62%|██████▏   | 620/1000 [08:23<06:52,  1.09s/it]
Train | Ep [620/1000] Step [194/1500] LR [0.00009] Loss 57.75320 :  62%|██████▏   | 621/1000 [08:23<06:45,  1.07s/it]
Train | Ep [621/1000] Step [196/1500] LR [0.00009] Loss 57.28331 :  62%|██████▏   | 621/1000 [08:24<06:45,  1.07s/it]
Train | Ep [621/1000] Step [196/1500] LR [0.00009] Loss 57.28331 :  62%|██████▏   | 622/1000 [08:24<06:40,  1.06s/it]
Train | Ep [622/1000] Step [198/1500] LR [0.00009] Loss 57.26004 :  62%|██████▏   | 622/1000 [08:25<06:40,  1.06s/it]
Train | Ep [622/1000] Step [198/1500] LR [0.00009] Loss 57.26004 :  62%|██████▏   | 623/1000 [08:25<06:38,  1.06s/it]
Train | Ep [623/1000] Step [200/1500] LR [0.00009] Loss 57.04459 :  62%|██████▏   | 623/1000 [08:26<06:38,  1.06s/it]
Train | Ep [623/1000] Step [200/1500] LR [0.00009] Loss 57.04459 :  62%|██████▏   | 624/1000 [08:26<06:35,  1.05s/it]INFO - 11/24/25 21:17:22 - 0:08:31 - [epoch 624] #links in candidate set: 624


Train | Ep [624/1000] Step [202/1500] LR [0.00009] Loss 57.01789 :  62%|██████▏   | 624/1000 [08:27<06:35,  1.05s/it]
Train | Ep [624/1000] Step [202/1500] LR [0.00009] Loss 57.01789 :  62%|██████▎   | 625/1000 [08:27<06:45,  1.08s/it]
Train | Ep [625/1000] Step [204/1500] LR [0.00009] Loss 56.87125 :  62%|██████▎   | 625/1000 [08:28<06:45,  1.08s/it]
Train | Ep [625/1000] Step [204/1500] LR [0.00009] Loss 56.87125 :  63%|██████▎   | 626/1000 [08:28<06:47,  1.09s/it]
Train | Ep [626/1000] Step [206/1500] LR [0.00009] Loss 56.81459 :  63%|██████▎   | 626/1000 [08:30<06:47,  1.09s/it]
Train | Ep [626/1000] Step [206/1500] LR [0.00009] Loss 56.81459 :  63%|██████▎   | 627/1000 [08:30<06:41,  1.08s/it]
Train | Ep [627/1000] Step [208/1500] LR [0.00009] Loss 56.63152 :  63%|██████▎   | 627/1000 [08:31<06:41,  1.08s/it]
Train | Ep [627/1000] Step [208/1500] LR [0.00009] Loss 56.63152 :  63%|██████▎   | 628/1000 [08:31<06:39,  1.07s/it]
Train | Ep [628/1000] Step [210/1500] LR [0.00009] Loss 56.46355 :  63%|██████▎   | 628/1000 [08:32<06:39,  1.07s/it]
Train | Ep [628/1000] Step [210/1500] LR [0.00009] Loss 56.46355 :  63%|██████▎   | 629/1000 [08:32<06:36,  1.07s/it]
Train | Ep [629/1000] Step [212/1500] LR [0.00009] Loss 56.25925 :  63%|██████▎   | 629/1000 [08:33<06:36,  1.07s/it]
Train | Ep [629/1000] Step [212/1500] LR [0.00009] Loss 56.25925 :  63%|██████▎   | 630/1000 [08:33<06:43,  1.09s/it]
Train | Ep [630/1000] Step [214/1500] LR [0.00009] Loss 56.17688 :  63%|██████▎   | 630/1000 [08:34<06:43,  1.09s/it]
Train | Ep [630/1000] Step [214/1500] LR [0.00009] Loss 56.17688 :  63%|██████▎   | 631/1000 [08:34<06:38,  1.08s/it]
Train | Ep [631/1000] Step [216/1500] LR [0.00010] Loss 56.10829 :  63%|██████▎   | 631/1000 [08:35<06:38,  1.08s/it]
Train | Ep [631/1000] Step [216/1500] LR [0.00010] Loss 56.10829 :  63%|██████▎   | 632/1000 [08:35<06:34,  1.07s/it]
Train | Ep [632/1000] Step [218/1500] LR [0.00010] Loss 55.90750 :  63%|██████▎   | 632/1000 [08:36<06:34,  1.07s/it]
Train | Ep [632/1000] Step [218/1500] LR [0.00010] Loss 55.90750 :  63%|██████▎   | 633/1000 [08:36<06:32,  1.07s/it]
Train | Ep [633/1000] Step [220/1500] LR [0.00010] Loss 55.79928 :  63%|██████▎   | 633/1000 [08:37<06:32,  1.07s/it]
Train | Ep [633/1000] Step [220/1500] LR [0.00010] Loss 55.79928 :  63%|██████▎   | 634/1000 [08:37<06:28,  1.06s/it]
Train | Ep [634/1000] Step [222/1500] LR [0.00010] Loss 55.76469 :  63%|██████▎   | 634/1000 [08:38<06:28,  1.06s/it]
Train | Ep [634/1000] Step [222/1500] LR [0.00010] Loss 55.76469 :  64%|██████▎   | 635/1000 [08:38<06:42,  1.10s/it]
Train | Ep [635/1000] Step [224/1500] LR [0.00010] Loss 55.67923 :  64%|██████▎   | 635/1000 [08:39<06:42,  1.10s/it]
Train | Ep [635/1000] Step [224/1500] LR [0.00010] Loss 55.67923 :  64%|██████▎   | 636/1000 [08:39<06:35,  1.09s/it]
Train | Ep [636/1000] Step [226/1500] LR [0.00010] Loss 55.45053 :  64%|██████▎   | 636/1000 [08:40<06:35,  1.09s/it]
Train | Ep [636/1000] Step [226/1500] LR [0.00010] Loss 55.45053 :  64%|██████▎   | 637/1000 [08:40<06:29,  1.07s/it]
Train | Ep [637/1000] Step [228/1500] LR [0.00010] Loss 55.17878 :  64%|██████▎   | 637/1000 [08:41<06:29,  1.07s/it]
Train | Ep [637/1000] Step [228/1500] LR [0.00010] Loss 55.17878 :  64%|██████▍   | 638/1000 [08:41<06:24,  1.06s/it]
Train | Ep [638/1000] Step [230/1500] LR [0.00010] Loss 55.17822 :  64%|██████▍   | 638/1000 [08:42<06:24,  1.06s/it]
Train | Ep [638/1000] Step [230/1500] LR [0.00010] Loss 55.17822 :  64%|██████▍   | 639/1000 [08:42<06:21,  1.06s/it]
Train | Ep [639/1000] Step [232/1500] LR [0.00010] Loss 55.14206 :  64%|██████▍   | 639/1000 [08:44<06:21,  1.06s/it]
Train | Ep [639/1000] Step [232/1500] LR [0.00010] Loss 55.14206 :  64%|██████▍   | 640/1000 [08:44<06:31,  1.09s/it]
Train | Ep [640/1000] Step [234/1500] LR [0.00010] Loss 54.94164 :  64%|██████▍   | 640/1000 [08:45<06:31,  1.09s/it]
Train | Ep [640/1000] Step [234/1500] LR [0.00010] Loss 54.94164 :  64%|██████▍   | 641/1000 [08:45<06:25,  1.07s/it]
Train | Ep [641/1000] Step [236/1500] LR [0.00010] Loss 54.87323 :  64%|██████▍   | 641/1000 [08:46<06:25,  1.07s/it]
Train | Ep [641/1000] Step [236/1500] LR [0.00010] Loss 54.87323 :  64%|██████▍   | 642/1000 [08:46<06:20,  1.06s/it]
Train | Ep [642/1000] Step [238/1500] LR [0.00010] Loss 54.74995 :  64%|██████▍   | 642/1000 [08:47<06:20,  1.06s/it]
Train | Ep [642/1000] Step [238/1500] LR [0.00010] Loss 54.74995 :  64%|██████▍   | 643/1000 [08:47<06:16,  1.06s/it]
Train | Ep [643/1000] Step [240/1500] LR [0.00010] Loss 54.50133 :  64%|██████▍   | 643/1000 [08:48<06:16,  1.06s/it]
Train | Ep [643/1000] Step [240/1500] LR [0.00010] Loss 54.50133 :  64%|██████▍   | 644/1000 [08:48<06:13,  1.05s/it]
Train | Ep [644/1000] Step [242/1500] LR [0.00010] Loss 54.56147 :  64%|██████▍   | 644/1000 [08:49<06:13,  1.05s/it]
Train | Ep [644/1000] Step [242/1500] LR [0.00010] Loss 54.56147 :  64%|██████▍   | 645/1000 [08:49<06:23,  1.08s/it]
Train | Ep [645/1000] Step [244/1500] LR [0.00010] Loss 54.58315 :  64%|██████▍   | 645/1000 [08:50<06:23,  1.08s/it]
Train | Ep [645/1000] Step [244/1500] LR [0.00010] Loss 54.58315 :  65%|██████▍   | 646/1000 [08:50<06:18,  1.07s/it]
Train | Ep [646/1000] Step [246/1500] LR [0.00010] Loss 54.42945 :  65%|██████▍   | 646/1000 [08:51<06:18,  1.07s/it]
Train | Ep [646/1000] Step [246/1500] LR [0.00010] Loss 54.42945 :  65%|██████▍   | 647/1000 [08:51<06:14,  1.06s/it]
Train | Ep [647/1000] Step [248/1500] LR [0.00010] Loss 54.22659 :  65%|██████▍   | 647/1000 [08:52<06:14,  1.06s/it]
Train | Ep [647/1000] Step [248/1500] LR [0.00010] Loss 54.22659 :  65%|██████▍   | 648/1000 [08:52<06:12,  1.06s/it]
Train | Ep [648/1000] Step [250/1500] LR [0.00010] Loss 54.22616 :  65%|██████▍   | 648/1000 [08:53<06:12,  1.06s/it]
Train | Ep [648/1000] Step [250/1500] LR [0.00010] Loss 54.22616 :  65%|██████▍   | 649/1000 [08:53<06:11,  1.06s/it]INFO - 11/24/25 21:17:49 - 0:08:58 - [epoch 649] #links in candidate set: 668

INFO - 11/24/25 21:17:49 - 0:08:58 - #new_links_select:668

INFO - 11/24/25 21:17:49 - 0:08:58 - train_ill.shape:(6006, 2)

INFO - 11/24/25 21:17:49 - 0:08:58 - #true_links: 560

INFO - 11/24/25 21:17:49 - 0:08:58 - true link ratio: 83.8%

INFO - 11/24/25 21:17:49 - 0:08:58 - #entity not in train set: 8945 (left) 6836 (right)


Train | Ep [649/1000] Step [252/1500] LR [0.00010] Loss 60.89701 :  65%|██████▍   | 649/1000 [09:29<06:11,  1.06s/it]INFO - 11/24/25 21:18:29 - 0:09:37 - Ep 649 | l2r: acc of top [1, 10, 50] = [0.5155 0.7895 0.8902], mr = 63.460, mrr = 0.612, Loss = 60.8970

INFO - 11/24/25 21:18:29 - 0:09:37 - Ep 649 | r2l: acc of top [1, 10, 50] = [0.5214 0.787  0.8864], mr = 64.170, mrr = 0.614, Loss = 60.8970

INFO - 11/24/25 21:18:29 - 0:09:37 - Best model update in Ep 649: MRR from [0.5816147234423847] --> [0.6120208890378822] ... 


