命令语法不正确。
INFO - 11/25/25 01:52:38 - 0:00:00 - ============ Initialized logger ============
INFO - 11/25/25 01:52:38 - 0:00:00 - The experiment will be stored in C:\Users\paichichi\Documents\data\mmkg\dump/1125-IJCAI_MEAformer_sf_0_500-1000-IL\MEAformer_FBYG15K_0.5_v1_norm_0.5
                                     
INFO - 11/25/25 01:52:38 - 0:00:00 - Running command: python main.py --gpu 0 --eval_epoch 50 --only_test 0 --model_name MEAformer --data_choice FBYG15K --data_split norm --data_rate '0.5' --epoch 1000 --lr '5e-4' --hidden_units '300,300,300' --save_model 0 --batch_size 3500 --semi_learn_step 5 --csls --csls_k 3 --random_seed 42 --exp_name 'IJCAI_MEAformer_sf_0_500-1000-IL' --exp_id 'v1_norm_0.5' --workers 12 --dist 0 --accumulation_steps 1 --scheduler cos --attr_dim 300 --img_dim 300 --name_dim 300 --char_dim 300 --hidden_size 300 --tau '0.1' --structure_encoder gat --num_attention_heads 1 --num_hidden_layers 1 --use_surface 0 --use_intermediate 1 --il --il_start 500 --enable_sota
C:\Users\paichichi\Documents\GitHub\MEAformer\main.py:44: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = GradScaler()
INFO - 11/25/25 01:52:39 - 0:00:01 - 81.17% entities have images
INFO - 11/25/25 01:52:39 - 0:00:02 - image feature shape:(30355, 4096)
INFO - 11/25/25 01:52:39 - 0:00:02 - #left entity : 14951, #right entity: 15404
INFO - 11/25/25 01:52:39 - 0:00:02 - #left entity not in train set: 9352, #right entity not in train set: 9805
INFO - 11/25/25 01:52:41 - 0:00:03 - relation feature shape:(30355, 1000)
INFO - 11/25/25 01:52:41 - 0:00:03 - attribute feature shape:(30355, 123)
INFO - 11/25/25 01:52:41 - 0:00:03 - -----dataset summary-----
INFO - 11/25/25 01:52:41 - 0:00:03 - dataset:		 C:\Users\paichichi\Documents\data\mmkg\FBYG15K\norm
INFO - 11/25/25 01:52:41 - 0:00:03 - triple num:	 715099
INFO - 11/25/25 01:52:41 - 0:00:03 - entity num:	 30355
INFO - 11/25/25 01:52:41 - 0:00:03 - relation num:	 1377
INFO - 11/25/25 01:52:41 - 0:00:03 - train ill num:	 5599 	 test ill num:	 5600
INFO - 11/25/25 01:52:41 - 0:00:03 - -------------------------
C:\Users\paichichi\Documents\GitHub\MEAformer\src\utils.py:237: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\torch\csrc\utils\tensor_new.cpp:653.)
  return torch.sparse.FloatTensor(indices, values, shape)
INFO - 11/25/25 01:52:42 - 0:00:04 - Random init...
INFO - 11/25/25 01:52:42 - 0:00:04 - total params num: 11280006
INFO - 11/25/25 01:52:42 - 0:00:04 - warmup_steps: 150
INFO - 11/25/25 01:52:42 - 0:00:04 - total_steps: 1000
INFO - 11/25/25 01:52:42 - 0:00:04 - weight_decay: 0.0005
loading raw data...
30355
getting a sparse tensor r_adj...
  0%|          | 0/1000 [00:00<?, ?it/s]
Train | Ep [615/1000] Step [300/3000] LR [0.00007] Loss 87.23394 :  62%|██████▏   | 616/1000 [34:09<23:29,  3.67s/it]
Train | Ep [616/1000] Step [303/3000] LR [0.00007] Loss 86.91098 :  62%|██████▏   | 616/1000 [34:13<23:29,  3.67s/it]
Train | Ep [616/1000] Step [303/3000] LR [0.00007] Loss 86.91098 :  62%|██████▏   | 617/1000 [34:13<23:19,  3.65s/it]
Train | Ep [617/1000] Step [306/3000] LR [0.00007] Loss 87.26304 :  62%|██████▏   | 617/1000 [34:16<23:19,  3.65s/it]
Train | Ep [617/1000] Step [306/3000] LR [0.00007] Loss 87.26304 :  62%|██████▏   | 618/1000 [34:16<23:09,  3.64s/it]
Train | Ep [618/1000] Step [309/3000] LR [0.00007] Loss 87.48328 :  62%|██████▏   | 618/1000 [34:20<23:09,  3.64s/it]
Train | Ep [618/1000] Step [309/3000] LR [0.00007] Loss 87.48328 :  62%|██████▏   | 619/1000 [34:20<23:01,  3.63s/it]
Train | Ep [619/1000] Step [312/3000] LR [0.00007] Loss 86.79333 :  62%|██████▏   | 619/1000 [34:24<23:01,  3.63s/it]
Train | Ep [619/1000] Step [312/3000] LR [0.00007] Loss 86.79333 :  62%|██████▏   | 620/1000 [34:24<23:06,  3.65s/it]
Train | Ep [620/1000] Step [315/3000] LR [0.00007] Loss 86.68003 :  62%|██████▏   | 620/1000 [34:27<23:06,  3.65s/it]
Train | Ep [620/1000] Step [315/3000] LR [0.00007] Loss 86.68003 :  62%|██████▏   | 621/1000 [34:27<22:58,  3.64s/it]
Train | Ep [621/1000] Step [318/3000] LR [0.00007] Loss 86.28814 :  62%|██████▏   | 621/1000 [34:31<22:58,  3.64s/it]
Train | Ep [621/1000] Step [318/3000] LR [0.00007] Loss 86.28814 :  62%|██████▏   | 622/1000 [34:31<22:51,  3.63s/it]
Train | Ep [622/1000] Step [321/3000] LR [0.00007] Loss 86.43240 :  62%|██████▏   | 622/1000 [34:35<22:51,  3.63s/it]
Train | Ep [622/1000] Step [321/3000] LR [0.00007] Loss 86.43240 :  62%|██████▏   | 623/1000 [34:35<22:45,  3.62s/it]
Train | Ep [623/1000] Step [324/3000] LR [0.00007] Loss 86.15315 :  62%|██████▏   | 623/1000 [34:38<22:45,  3.62s/it]
Train | Ep [623/1000] Step [324/3000] LR [0.00007] Loss 86.15315 :  62%|██████▏   | 624/1000 [34:38<22:40,  3.62s/it]INFO - 11/25/25 02:27:21 - 0:34:43 - [epoch 624] #links in candidate set: 279


Train | Ep [624/1000] Step [327/3000] LR [0.00007] Loss 86.14115 :  62%|██████▏   | 624/1000 [34:42<22:40,  3.62s/it]
Train | Ep [624/1000] Step [327/3000] LR [0.00007] Loss 86.14115 :  62%|██████▎   | 625/1000 [34:42<22:46,  3.64s/it]
Train | Ep [625/1000] Step [330/3000] LR [0.00007] Loss 86.09260 :  62%|██████▎   | 625/1000 [34:46<22:46,  3.64s/it]
Train | Ep [625/1000] Step [330/3000] LR [0.00007] Loss 86.09260 :  63%|██████▎   | 626/1000 [34:46<22:37,  3.63s/it]
Train | Ep [626/1000] Step [333/3000] LR [0.00007] Loss 85.81110 :  63%|██████▎   | 626/1000 [34:49<22:37,  3.63s/it]
Train | Ep [626/1000] Step [333/3000] LR [0.00007] Loss 85.81110 :  63%|██████▎   | 627/1000 [34:49<22:31,  3.62s/it]
Train | Ep [627/1000] Step [336/3000] LR [0.00007] Loss 85.70815 :  63%|██████▎   | 627/1000 [34:53<22:31,  3.62s/it]
Train | Ep [627/1000] Step [336/3000] LR [0.00007] Loss 85.70815 :  63%|██████▎   | 628/1000 [34:53<22:26,  3.62s/it]
Train | Ep [628/1000] Step [339/3000] LR [0.00008] Loss 85.88904 :  63%|██████▎   | 628/1000 [34:56<22:26,  3.62s/it]
Train | Ep [628/1000] Step [339/3000] LR [0.00008] Loss 85.88904 :  63%|██████▎   | 629/1000 [34:56<22:20,  3.61s/it]
Train | Ep [629/1000] Step [342/3000] LR [0.00008] Loss 85.82962 :  63%|██████▎   | 629/1000 [35:00<22:20,  3.61s/it]
Train | Ep [629/1000] Step [342/3000] LR [0.00008] Loss 85.82962 :  63%|██████▎   | 630/1000 [35:00<22:25,  3.64s/it]
Train | Ep [630/1000] Step [345/3000] LR [0.00008] Loss 85.70990 :  63%|██████▎   | 630/1000 [35:04<22:25,  3.64s/it]
Train | Ep [630/1000] Step [345/3000] LR [0.00008] Loss 85.70990 :  63%|██████▎   | 631/1000 [35:04<22:19,  3.63s/it]
Train | Ep [631/1000] Step [348/3000] LR [0.00008] Loss 85.29873 :  63%|██████▎   | 631/1000 [35:07<22:19,  3.63s/it]
Train | Ep [631/1000] Step [348/3000] LR [0.00008] Loss 85.29873 :  63%|██████▎   | 632/1000 [35:07<22:15,  3.63s/it]
Train | Ep [632/1000] Step [351/3000] LR [0.00008] Loss 85.43238 :  63%|██████▎   | 632/1000 [35:11<22:15,  3.63s/it]
Train | Ep [632/1000] Step [351/3000] LR [0.00008] Loss 85.43238 :  63%|██████▎   | 633/1000 [35:11<22:08,  3.62s/it]
Train | Ep [633/1000] Step [354/3000] LR [0.00008] Loss 85.15725 :  63%|██████▎   | 633/1000 [35:14<22:08,  3.62s/it]
Train | Ep [633/1000] Step [354/3000] LR [0.00008] Loss 85.15725 :  63%|██████▎   | 634/1000 [35:14<22:03,  3.62s/it]
Train | Ep [634/1000] Step [357/3000] LR [0.00008] Loss 85.32547 :  63%|██████▎   | 634/1000 [35:18<22:03,  3.62s/it]
Train | Ep [634/1000] Step [357/3000] LR [0.00008] Loss 85.32547 :  64%|██████▎   | 635/1000 [35:18<22:10,  3.64s/it]
Train | Ep [635/1000] Step [360/3000] LR [0.00008] Loss 85.42659 :  64%|██████▎   | 635/1000 [35:22<22:10,  3.64s/it]
Train | Ep [635/1000] Step [360/3000] LR [0.00008] Loss 85.42659 :  64%|██████▎   | 636/1000 [35:22<22:03,  3.63s/it]
Train | Ep [636/1000] Step [363/3000] LR [0.00008] Loss 85.24404 :  64%|██████▎   | 636/1000 [35:25<22:03,  3.63s/it]
Train | Ep [636/1000] Step [363/3000] LR [0.00008] Loss 85.24404 :  64%|██████▎   | 637/1000 [35:25<21:56,  3.63s/it]
Train | Ep [637/1000] Step [366/3000] LR [0.00008] Loss 84.90308 :  64%|██████▎   | 637/1000 [35:29<21:56,  3.63s/it]
Train | Ep [637/1000] Step [366/3000] LR [0.00008] Loss 84.90308 :  64%|██████▍   | 638/1000 [35:29<21:50,  3.62s/it]
Train | Ep [638/1000] Step [369/3000] LR [0.00008] Loss 84.84219 :  64%|██████▍   | 638/1000 [35:33<21:50,  3.62s/it]
Train | Ep [638/1000] Step [369/3000] LR [0.00008] Loss 84.84219 :  64%|██████▍   | 639/1000 [35:33<21:45,  3.62s/it]
Train | Ep [639/1000] Step [372/3000] LR [0.00008] Loss 84.70990 :  64%|██████▍   | 639/1000 [35:36<21:45,  3.62s/it]
Train | Ep [639/1000] Step [372/3000] LR [0.00008] Loss 84.70990 :  64%|██████▍   | 640/1000 [35:36<21:51,  3.64s/it]
Train | Ep [640/1000] Step [375/3000] LR [0.00008] Loss 84.91399 :  64%|██████▍   | 640/1000 [35:40<21:51,  3.64s/it]
Train | Ep [640/1000] Step [375/3000] LR [0.00008] Loss 84.91399 :  64%|██████▍   | 641/1000 [35:40<21:43,  3.63s/it]
Train | Ep [641/1000] Step [378/3000] LR [0.00008] Loss 84.64026 :  64%|██████▍   | 641/1000 [35:44<21:43,  3.63s/it]
Train | Ep [641/1000] Step [378/3000] LR [0.00008] Loss 84.64026 :  64%|██████▍   | 642/1000 [35:44<21:37,  3.62s/it]
Train | Ep [642/1000] Step [381/3000] LR [0.00008] Loss 84.50827 :  64%|██████▍   | 642/1000 [35:47<21:37,  3.62s/it]
Train | Ep [642/1000] Step [381/3000] LR [0.00008] Loss 84.50827 :  64%|██████▍   | 643/1000 [35:47<21:31,  3.62s/it]
Train | Ep [643/1000] Step [384/3000] LR [0.00009] Loss 84.41370 :  64%|██████▍   | 643/1000 [35:51<21:31,  3.62s/it]
Train | Ep [643/1000] Step [384/3000] LR [0.00009] Loss 84.41370 :  64%|██████▍   | 644/1000 [35:51<21:27,  3.62s/it]
Train | Ep [644/1000] Step [387/3000] LR [0.00009] Loss 84.46766 :  64%|██████▍   | 644/1000 [35:54<21:27,  3.62s/it]
Train | Ep [644/1000] Step [387/3000] LR [0.00009] Loss 84.46766 :  64%|██████▍   | 645/1000 [35:54<21:32,  3.64s/it]
Train | Ep [645/1000] Step [390/3000] LR [0.00009] Loss 84.49317 :  64%|██████▍   | 645/1000 [35:58<21:32,  3.64s/it]
Train | Ep [645/1000] Step [390/3000] LR [0.00009] Loss 84.49317 :  65%|██████▍   | 646/1000 [35:58<21:25,  3.63s/it]
Train | Ep [646/1000] Step [393/3000] LR [0.00009] Loss 84.33788 :  65%|██████▍   | 646/1000 [36:02<21:25,  3.63s/it]
Train | Ep [646/1000] Step [393/3000] LR [0.00009] Loss 84.33788 :  65%|██████▍   | 647/1000 [36:02<21:19,  3.63s/it]
Train | Ep [647/1000] Step [396/3000] LR [0.00009] Loss 84.18575 :  65%|██████▍   | 647/1000 [36:05<21:19,  3.63s/it]
Train | Ep [647/1000] Step [396/3000] LR [0.00009] Loss 84.18575 :  65%|██████▍   | 648/1000 [36:05<21:14,  3.62s/it]
Train | Ep [648/1000] Step [399/3000] LR [0.00009] Loss 84.31811 :  65%|██████▍   | 648/1000 [36:09<21:14,  3.62s/it]
Train | Ep [648/1000] Step [399/3000] LR [0.00009] Loss 84.31811 :  65%|██████▍   | 649/1000 [36:09<21:10,  3.62s/it]INFO - 11/25/25 02:28:51 - 0:36:14 - [epoch 649] #links in candidate set: 236

INFO - 11/25/25 02:28:51 - 0:36:14 - #new_links_select:236

INFO - 11/25/25 02:28:51 - 0:36:14 - train_ill.shape:(7959, 2)

INFO - 11/25/25 02:28:51 - 0:36:14 - #true_links: 187

INFO - 11/25/25 02:28:51 - 0:36:14 - true link ratio: 79.2%

INFO - 11/25/25 02:28:51 - 0:36:14 - #entity not in train set: 6992 (left) 7445 (right)


Train | Ep [649/1000] Step [402/3000] LR [0.00009] Loss 87.88941 :  65%|██████▍   | 649/1000 [36:45<21:10,  3.62s/it]INFO - 11/25/25 02:29:29 - 0:36:52 - Ep 649 | l2r: acc of top [1, 10, 50] = [0.59   0.8171 0.8929], mr = 49.989, mrr = 0.670, Loss = 87.8894

INFO - 11/25/25 02:29:29 - 0:36:52 - Ep 649 | r2l: acc of top [1, 10, 50] = [0.5911 0.8159 0.8938], mr = 50.261, mrr = 0.671, Loss = 87.8894

INFO - 11/25/25 02:29:29 - 0:36:52 - Best model update in Ep 649: MRR from [0.6582834233271354] --> [0.6697051416755437] ... 


Train | Ep [649/1000] Step [402/3000] LR [0.00009] Loss 87.88941 :  65%|██████▌   | 650/1000 [36:47<1:21:21, 13.95s/it]
Train | Ep [650/1000] Step [405/3000] LR [0.00009] Loss 87.52139 :  65%|██████▌   | 650/1000 [36:51<1:21:21, 13.95s/it]
Train | Ep [650/1000] Step [405/3000] LR [0.00009] Loss 87.52139 :  65%|██████▌   | 651/1000 [36:51<1:03:05, 10.85s/it]
Train | Ep [651/1000] Step [408/3000] LR [0.00009] Loss 87.23560 :  65%|██████▌   | 651/1000 [36:54<1:03:05, 10.85s/it]
Train | Ep [651/1000] Step [408/3000] LR [0.00009] Loss 87.23560 :  65%|██████▌   | 652/1000 [36:54<50:20,  8.68s/it]  
Train | Ep [652/1000] Step [411/3000] LR [0.00009] Loss 87.41262 :  65%|██████▌   | 652/1000 [36:58<50:20,  8.68s/it]
Train | Ep [652/1000] Step [411/3000] LR [0.00009] Loss 87.41262 :  65%|██████▌   | 653/1000 [36:58<41:25,  7.16s/it]
Train | Ep [653/1000] Step [414/3000] LR [0.00009] Loss 87.20251 :  65%|██████▌   | 653/1000 [37:01<41:25,  7.16s/it]
Train | Ep [653/1000] Step [414/3000] LR [0.00009] Loss 87.20251 :  65%|██████▌   | 654/1000 [37:01<35:09,  6.10s/it]
Train | Ep [654/1000] Step [417/3000] LR [0.00009] Loss 87.18956 :  65%|██████▌   | 654/1000 [37:05<35:09,  6.10s/it]
Train | Ep [654/1000] Step [417/3000] LR [0.00009] Loss 87.18956 :  66%|██████▌   | 655/1000 [37:05<30:54,  5.38s/it]
Train | Ep [655/1000] Step [420/3000] LR [0.00009] Loss 87.01036 :  66%|██████▌   | 655/1000 [37:09<30:54,  5.38s/it]
Train | Ep [655/1000] Step [420/3000] LR [0.00009] Loss 87.01036 :  66%|██████▌   | 656/1000 [37:09<27:48,  4.85s/it]
Train | Ep [656/1000] Step [423/3000] LR [0.00009] Loss 86.80097 :  66%|██████▌   | 656/1000 [37:12<27:48,  4.85s/it]
Train | Ep [656/1000] Step [423/3000] LR [0.00009] Loss 86.80097 :  66%|██████▌   | 657/1000 [37:12<25:37,  4.48s/it]
Train | Ep [657/1000] Step [426/3000] LR [0.00009] Loss 86.69391 :  66%|██████▌   | 657/1000 [37:16<25:37,  4.48s/it]
Train | Ep [657/1000] Step [426/3000] LR [0.00009] Loss 86.69391 :  66%|██████▌   | 658/1000 [37:16<24:04,  4.22s/it]
Train | Ep [658/1000] Step [429/3000] LR [0.00010] Loss 86.67409 :  66%|██████▌   | 658/1000 [37:20<24:04,  4.22s/it]
Train | Ep [658/1000] Step [429/3000] LR [0.00010] Loss 86.67409 :  66%|██████▌   | 659/1000 [37:20<22:56,  4.04s/it]
Train | Ep [659/1000] Step [432/3000] LR [0.00010] Loss 86.54066 :  66%|██████▌   | 659/1000 [37:23<22:56,  4.04s/it]
Train | Ep [659/1000] Step [432/3000] LR [0.00010] Loss 86.54066 :  66%|██████▌   | 660/1000 [37:23<22:20,  3.94s/it]
Train | Ep [660/1000] Step [435/3000] LR [0.00010] Loss 86.71657 :  66%|██████▌   | 660/1000 [37:27<22:20,  3.94s/it]
Train | Ep [660/1000] Step [435/3000] LR [0.00010] Loss 86.71657 :  66%|██████▌   | 661/1000 [37:27<21:43,  3.84s/it]
Train | Ep [661/1000] Step [438/3000] LR [0.00010] Loss 86.57251 :  66%|██████▌   | 661/1000 [37:31<21:43,  3.84s/it]
Train | Ep [661/1000] Step [438/3000] LR [0.00010] Loss 86.57251 :  66%|██████▌   | 662/1000 [37:31<21:16,  3.78s/it]
Train | Ep [662/1000] Step [441/3000] LR [0.00010] Loss 86.47919 :  66%|██████▌   | 662/1000 [37:34<21:16,  3.78s/it]
Train | Ep [662/1000] Step [441/3000] LR [0.00010] Loss 86.47919 :  66%|██████▋   | 663/1000 [37:34<20:56,  3.73s/it]
Train | Ep [663/1000] Step [444/3000] LR [0.00010] Loss 86.13484 :  66%|██████▋   | 663/1000 [37:38<20:56,  3.73s/it]
Train | Ep [663/1000] Step [444/3000] LR [0.00010] Loss 86.13484 :  66%|██████▋   | 664/1000 [37:38<20:42,  3.70s/it]
Train | Ep [664/1000] Step [447/3000] LR [0.00010] Loss 86.20621 :  66%|██████▋   | 664/1000 [37:41<20:42,  3.70s/it]
Train | Ep [664/1000] Step [447/3000] LR [0.00010] Loss 86.20621 :  66%|██████▋   | 665/1000 [37:41<20:40,  3.70s/it]
Train | Ep [665/1000] Step [450/3000] LR [0.00010] Loss 86.11815 :  66%|██████▋   | 665/1000 [37:45<20:40,  3.70s/it]
Train | Ep [665/1000] Step [450/3000] LR [0.00010] Loss 86.11815 :  67%|██████▋   | 666/1000 [37:45<20:27,  3.67s/it]
Train | Ep [666/1000] Step [453/3000] LR [0.00010] Loss 86.16814 :  67%|██████▋   | 666/1000 [37:49<20:27,  3.67s/it]
Train | Ep [666/1000] Step [453/3000] LR [0.00010] Loss 86.16814 :  67%|██████▋   | 667/1000 [37:49<20:19,  3.66s/it]
Train | Ep [667/1000] Step [456/3000] LR [0.00010] Loss 85.99250 :  67%|██████▋   | 667/1000 [37:52<20:19,  3.66s/it]
Train | Ep [667/1000] Step [456/3000] LR [0.00010] Loss 85.99250 :  67%|██████▋   | 668/1000 [37:52<20:10,  3.65s/it]
Train | Ep [668/1000] Step [459/3000] LR [0.00010] Loss 85.97377 :  67%|██████▋   | 668/1000 [37:56<20:10,  3.65s/it]
Train | Ep [668/1000] Step [459/3000] LR [0.00010] Loss 85.97377 :  67%|██████▋   | 669/1000 [37:56<20:04,  3.64s/it]
Train | Ep [669/1000] Step [462/3000] LR [0.00010] Loss 86.03398 :  67%|██████▋   | 669/1000 [38:00<20:04,  3.64s/it]
Train | Ep [669/1000] Step [462/3000] LR [0.00010] Loss 86.03398 :  67%|██████▋   | 670/1000 [38:00<20:07,  3.66s/it]
Train | Ep [670/1000] Step [465/3000] LR [0.00010] Loss 85.42318 :  67%|██████▋   | 670/1000 [38:03<20:07,  3.66s/it]
Train | Ep [670/1000] Step [465/3000] LR [0.00010] Loss 85.42318 :  67%|██████▋   | 671/1000 [38:03<19:59,  3.65s/it]
Train | Ep [671/1000] Step [468/3000] LR [0.00010] Loss 85.61441 :  67%|██████▋   | 671/1000 [38:07<19:59,  3.65s/it]
Train | Ep [671/1000] Step [468/3000] LR [0.00010] Loss 85.61441 :  67%|██████▋   | 672/1000 [38:07<19:53,  3.64s/it]
Train | Ep [672/1000] Step [471/3000] LR [0.00010] Loss 85.64108 :  67%|██████▋   | 672/1000 [38:11<19:53,  3.64s/it]
Train | Ep [672/1000] Step [471/3000] LR [0.00010] Loss 85.64108 :  67%|██████▋   | 673/1000 [38:11<19:48,  3.63s/it]
Train | Ep [673/1000] Step [474/3000] LR [0.00010] Loss 85.54980 :  67%|██████▋   | 673/1000 [38:14<19:48,  3.63s/it]
Train | Ep [673/1000] Step [474/3000] LR [0.00010] Loss 85.54980 :  67%|██████▋   | 674/1000 [38:14<19:42,  3.63s/it]INFO - 11/25/25 02:30:57 - 0:38:19 - [epoch 674] #links in candidate set: 248


Train | Ep [674/1000] Step [477/3000] LR [0.00010] Loss 85.55767 :  67%|██████▋   | 674/1000 [38:18<19:42,  3.63s/it]
Train | Ep [674/1000] Step [477/3000] LR [0.00010] Loss 85.55767 :  68%|██████▊   | 675/1000 [38:18<19:46,  3.65s/it]
Train | Ep [675/1000] Step [480/3000] LR [0.00010] Loss 85.21119 :  68%|██████▊   | 675/1000 [38:21<19:46,  3.65s/it]
Train | Ep [675/1000] Step [480/3000] LR [0.00010] Loss 85.21119 :  68%|██████▊   | 676/1000 [38:21<19:38,  3.64s/it]
Train | Ep [676/1000] Step [483/3000] LR [0.00010] Loss 85.26763 :  68%|██████▊   | 676/1000 [38:25<19:38,  3.64s/it]
Train | Ep [676/1000] Step [483/3000] LR [0.00010] Loss 85.26763 :  68%|██████▊   | 677/1000 [38:25<19:33,  3.63s/it]
Train | Ep [677/1000] Step [486/3000] LR [0.00010] Loss 85.22802 :  68%|██████▊   | 677/1000 [38:29<19:33,  3.63s/it]
Train | Ep [677/1000] Step [486/3000] LR [0.00010] Loss 85.22802 :  68%|██████▊   | 678/1000 [38:29<19:29,  3.63s/it]
Train | Ep [678/1000] Step [489/3000] LR [0.00010] Loss 84.99859 :  68%|██████▊   | 678/1000 [38:32<19:29,  3.63s/it]
Train | Ep [678/1000] Step [489/3000] LR [0.00010] Loss 84.99859 :  68%|██████▊   | 679/1000 [38:32<19:23,  3.63s/it]
Train | Ep [679/1000] Step [492/3000] LR [0.00010] Loss 85.00153 :  68%|██████▊   | 679/1000 [38:36<19:23,  3.63s/it]
Train | Ep [679/1000] Step [492/3000] LR [0.00010] Loss 85.00153 :  68%|██████▊   | 680/1000 [38:36<19:27,  3.65s/it]
Train | Ep [680/1000] Step [495/3000] LR [0.00010] Loss 84.94147 :  68%|██████▊   | 680/1000 [38:40<19:27,  3.65s/it]
Train | Ep [680/1000] Step [495/3000] LR [0.00010] Loss 84.94147 :  68%|██████▊   | 681/1000 [38:40<19:20,  3.64s/it]
Train | Ep [681/1000] Step [498/3000] LR [0.00010] Loss 84.83256 :  68%|██████▊   | 681/1000 [38:43<19:20,  3.64s/it]
Train | Ep [681/1000] Step [498/3000] LR [0.00010] Loss 84.83256 :  68%|██████▊   | 682/1000 [38:43<19:13,  3.63s/it]
Train | Ep [682/1000] Step [501/3000] LR [0.00010] Loss 84.94636 :  68%|██████▊   | 682/1000 [38:47<19:13,  3.63s/it]
Train | Ep [682/1000] Step [501/3000] LR [0.00010] Loss 84.94636 :  68%|██████▊   | 683/1000 [38:47<19:08,  3.62s/it]
Train | Ep [683/1000] Step [504/3000] LR [0.00010] Loss 84.79843 :  68%|██████▊   | 683/1000 [38:50<19:08,  3.62s/it]
Train | Ep [683/1000] Step [504/3000] LR [0.00010] Loss 84.79843 :  68%|██████▊   | 684/1000 [38:50<19:04,  3.62s/it]
Train | Ep [684/1000] Step [507/3000] LR [0.00010] Loss 84.68690 :  68%|██████▊   | 684/1000 [38:54<19:04,  3.62s/it]
Train | Ep [684/1000] Step [507/3000] LR [0.00010] Loss 84.68690 :  68%|██████▊   | 685/1000 [38:54<19:11,  3.65s/it]
Train | Ep [685/1000] Step [510/3000] LR [0.00010] Loss 84.88691 :  68%|██████▊   | 685/1000 [38:58<19:11,  3.65s/it]
Train | Ep [685/1000] Step [510/3000] LR [0.00010] Loss 84.88691 :  69%|██████▊   | 686/1000 [38:58<19:05,  3.65s/it]
Train | Ep [686/1000] Step [513/3000] LR [0.00010] Loss 84.58341 :  69%|██████▊   | 686/1000 [39:01<19:05,  3.65s/it]
Train | Ep [686/1000] Step [513/3000] LR [0.00010] Loss 84.58341 :  69%|██████▊   | 687/1000 [39:01<18:59,  3.64s/it]
Train | Ep [687/1000] Step [516/3000] LR [0.00010] Loss 84.49072 :  69%|██████▊   | 687/1000 [39:05<18:59,  3.64s/it]
Train | Ep [687/1000] Step [516/3000] LR [0.00010] Loss 84.49072 :  69%|██████▉   | 688/1000 [39:05<18:53,  3.63s/it]
Train | Ep [688/1000] Step [519/3000] LR [0.00010] Loss 84.44784 :  69%|██████▉   | 688/1000 [39:09<18:53,  3.63s/it]
Train | Ep [688/1000] Step [519/3000] LR [0.00010] Loss 84.44784 :  69%|██████▉   | 689/1000 [39:09<18:50,  3.63s/it]
Train | Ep [689/1000] Step [522/3000] LR [0.00010] Loss 84.58188 :  69%|██████▉   | 689/1000 [39:12<18:50,  3.63s/it]
Train | Ep [689/1000] Step [522/3000] LR [0.00010] Loss 84.58188 :  69%|██████▉   | 690/1000 [39:12<18:55,  3.66s/it]
Train | Ep [690/1000] Step [525/3000] LR [0.00010] Loss 84.57969 :  69%|██████▉   | 690/1000 [39:16<18:55,  3.66s/it]
Train | Ep [690/1000] Step [525/3000] LR [0.00010] Loss 84.57969 :  69%|██████▉   | 691/1000 [39:16<18:48,  3.65s/it]
Train | Ep [691/1000] Step [528/3000] LR [0.00010] Loss 84.16224 :  69%|██████▉   | 691/1000 [39:20<18:48,  3.65s/it]
Train | Ep [691/1000] Step [528/3000] LR [0.00010] Loss 84.16224 :  69%|██████▉   | 692/1000 [39:20<18:43,  3.65s/it]
Train | Ep [692/1000] Step [531/3000] LR [0.00010] Loss 84.23471 :  69%|██████▉   | 692/1000 [39:23<18:43,  3.65s/it]
Train | Ep [692/1000] Step [531/3000] LR [0.00010] Loss 84.23471 :  69%|██████▉   | 693/1000 [39:23<18:38,  3.64s/it]
Train | Ep [693/1000] Step [534/3000] LR [0.00010] Loss 84.43358 :  69%|██████▉   | 693/1000 [39:27<18:38,  3.64s/it]
Train | Ep [693/1000] Step [534/3000] LR [0.00010] Loss 84.43358 :  69%|██████▉   | 694/1000 [39:27<18:33,  3.64s/it]
Train | Ep [694/1000] Step [537/3000] LR [0.00010] Loss 83.97873 :  69%|██████▉   | 694/1000 [39:31<18:33,  3.64s/it]
Train | Ep [694/1000] Step [537/3000] LR [0.00010] Loss 83.97873 :  70%|██████▉   | 695/1000 [39:31<18:37,  3.66s/it]
Train | Ep [695/1000] Step [540/3000] LR [0.00010] Loss 84.10336 :  70%|██████▉   | 695/1000 [39:34<18:37,  3.66s/it]
Train | Ep [695/1000] Step [540/3000] LR [0.00010] Loss 84.10336 :  70%|██████▉   | 696/1000 [39:34<18:31,  3.65s/it]
Train | Ep [696/1000] Step [543/3000] LR [0.00010] Loss 83.92249 :  70%|██████▉   | 696/1000 [39:38<18:31,  3.65s/it]
Train | Ep [696/1000] Step [543/3000] LR [0.00010] Loss 83.92249 :  70%|██████▉   | 697/1000 [39:38<18:25,  3.65s/it]
